用户名,用户城市,评论内容,点赞数,评论时间,情感得分
痴人说梦_CR,贵州,看了评论，我听着歌止不住的泪。脑海有一个人在去往目的的翻山越岭的困难，一望无际的大山。有一个濒临死亡的战士，回忆人生跑马灯，在去目的的路上，亲人，朋友，爱人一个个为了胜利，为了自己而牺牲，但最终他也倒在一个废弃的废墟当中，他很自责，无尽的悔恨，不甘，无力，悲伤从心而发。放声大哭，心中的伤在也憋不住了，没人能听见，只有周围的树林，天空迁移的鸟~~最后阳光从那边东方的大山升起来，一丝丝暖意照在战士的身上，战士侧身看去，一缕阳光刚好照在了废墟中还没倒塌完全的一个角落里，一个显目的绿色，那是新生嫩芽！战士看着，看着，看着，嘴角上扬，露出久违的微笑，太阳升起来了，战士也彻底长眠于此了。那一抹微笑，不知道战士心里想的什么，或许是我们都也会新生，至此也算自由，算解脱了，但也或许想到什么美好的事。我不是那个战士，每个人想法不一样，但每个人都可以是战士，为任何而战。,4,2025-11-21 10:26:00,1.0
Ryan加点盐,河南,随即推荐到这首歌听到的一瞬间突然感觉不知道为什么，我觉得我一定能考上。,3,2025-11-22 11:36:51,0.9885785524537497
我还没去长江大桥呢,河北,鸟之....史诗？！,2,2025-11-20 16:05:11,0.22480380472503558
qcm4320,广东,原曲是从鸟儿的视觉看天空，而…这是从天空的角度看鸟儿,1,2025-11-21 21:59:26,0.9999409115416772
三人佑,广东,B站来的集合[耍酷],1,2025-11-21 21:29:59,0.5399458887330761
狂情斩萝,山东,“自由 是人类一直想实现的梦想”,1,2025-11-20 20:02:31,0.9993916447850648
dark菊,广东,感觉开着高达向自由飞去了……,1,2025-11-20 11:03:26,0.9568540604087834
MoonHalo1002,上海,b站是什么的配乐啊,0,2025-11-22 11:13:44,0.6545236146925849
日落孤船,吉林,开个s vip听之后，果然就不一样了[亲吻][亲吻][耍酷][云沙发][火钳刘明],0,2025-11-22 10:43:28,0.4267822477208091
沉迷音乐的知更鸟,陕西,能不能长一点啊！,0,2025-11-22 10:16:10,0.3569499095956027
铃幽RTS,陕西,有种淡淡的盛大感,0,2025-11-21 19:29:20,0.9862608123352413
银河系珊瑚粉椰枣,黑龙江,我！,0,2025-11-21 18:47:14,0.5262327818078083
ElaineR,上海,震撼！,0,2025-11-21 17:51:24,0.804878048780488
修斯sssss,美国,你迪哥还是牛逼的[强],0,2025-11-21 16:15:32,0.8742326845779288
Oo小小小黄oO,山东,哇！非常喜欢这个版本！仿佛感受到实现了宏大理想目标的样子,0,2025-11-21 14:52:51,0.9993158784656231
熬出超级暧昧,北京,我的妈 雅 太雅了！！！！,0,2025-11-21 10:43:08,0.911161225757103
mandyxiang,浙江,日推我的，非常丧的早晨，瞬间斗志昂扬，这应该就是音乐的力量！,0,2025-11-21 09:22:28,0.9993879925674759
白岭-白导演,河南,艺术是什么,0,2025-11-20 22:44:16,0.8888888888888887
熙玥---鱼,河北,我,0,2025-11-20 22:19:25,0.5262327818078083
用户5207997118,浙江,已购,0,2025-11-20 20:53:35,0.3274288825211291
Ta_灿烂,广东,向上的生命力，比皮囊更有杀伤力！,0,2025-11-20 16:55:40,0.8674921179928906
十九日吉野,安徽,其实应该说的是二次元国歌 鸟之诗被誉为二次元国歌,0,2025-11-20 13:08:58,0.9910553565020079
默ZHM,广东,听的鸡皮疙瘩都起来了,0,2025-11-20 12:01:33,0.25397628016304763
dingsaber,广东,B站慕名而来,0,2025-11-20 02:54:58,0.05852673104162476
詹姆斯叶,浙江,为什么都说是日本国歌啊  去听了日本国歌，底子完全不一样啊。。。,0,2025-11-19 23:38:40,0.8607035800843813
