用户名,用户城市,评论内容,点赞数,评论时间,情感得分
感忧_,江西,手术由多学科团队协作完成，耗时12小时，被誉为器官移植领域的“珠穆朗玛峰”‌。  ‌事件经过：从病危到重生的医学奇迹‌  ‌病情背景‌：吕建忠自幼罹患家族性心脏病，2007年植入心脏起搏器后仍持续恶化，2024年因心脏衰竭引发肝硬化，传统治疗无效‌。,39,2025-11-13 21:32:25,0.9999999997020961
长风生此心心印,湖北,关于刘宇演唱的《千年泪》，这首歌融合了国风元素和现代唱法。刘宇清澈的声线将歌词里跨越时空的思念演绎得很有层次感，尤其是副歌部分的戏腔转音处理，既保留了传统韵味又符合现代审美。,34,2025-11-11 12:36:11,0.9999999950924119
流星想买橘子,江西,上海演唱会全程跟唱，感谢刘宇唱了我童年最爱的歌,32,2025-11-11 00:52:04,0.9998059326054998
见雨Yu_,福建,好听,1,2025-11-23 14:02:41,0.33333333333333337
流云大度百灵,广东,好听好听,1,2025-11-23 13:21:05,0.1837233963534416
流云大度百灵,广东,好好听,1,2025-11-23 13:20:40,0.46175896454978704
破晓弥音,安徽,感情太投入了，唱的好好,0,2025-11-23 15:03:31,0.936729582264651
破晓弥音,安徽,啊啊啊啊啊啊啊啊,0,2025-11-23 15:03:12,0.9833632823559683
落花诱醉红颜2106,福建,比千年更痛的是千年泪,0,2025-11-23 15:02:42,0.6940279959787243
取名废物在此,湖北,喝水,0,2025-11-23 14:55:01,0.22417061239571323
栗子哦嚯,广东,💙刘宇💙闪耀舞台的全能王者🦈能歌善舞的国风少年☔💙个人巡演开启现象级万人汉服应援🦈🌀地方非遗文旅联动促进文化推广🌌🔆黄梅戏、越剧、英歌舞等多元文化展示🔥🔵古典与流行对撞🦈🔹视觉与听觉双重震撼💧💙帝王级别体验的神级巡演👑🟦@刘宇Yu_,0,2025-11-23 14:53:25,0.99999985855508
栗子哦嚯,广东,宝宝,0,2025-11-23 14:52:44,0.7429378531073445
宝哥哥真的666,广东,【🌐这是一条全能ACE国风美少年刘宇的专属小尾巴~@刘宇Yu_ 】,0,2025-11-23 14:52:24,0.9755440833748877
-诗雨a-,新疆,喝水,0,2025-11-23 14:46:38,0.22417061239571323
-花生的小宇宙-,重庆,声声慢，字字藏，泪尽溯影，一诺沉沙，由全能实力歌手刘宇倾情献唱的单曲《千年泪》正式上线，初见，似见，轻曲中重逢，遗落梦中身。@刘宇Yu_,0,2025-11-23 14:40:05,0.9999997093556144
Jeanette1812,广东,刘宇宝贝加油,0,2025-11-23 14:35:38,0.9899081753356394
惠美美1901,四川,太好听了宝宝，每天都在循环,0,2025-11-23 14:35:37,0.06358413723568201
露鋀瑾,贵州,零星地变优秀，也能拼凑出整个银河，刘宇@刘宇Yu_,0,2025-11-23 14:35:24,0.9777150762664863
惠美美1901,四川,[心动][心动][心动][心动][心动][心动][心动][心动],0,2025-11-23 14:35:18,0.9999591256086877
Loveyou青子,内蒙古,希望我可以考上理想的高中，如果考上了，在3年后，我会还来这个评论区,0,2025-11-23 14:28:54,0.9631005910892324
Loveyou青子,内蒙古,相信我，这首歌在以后一两年会大火,0,2025-11-23 14:27:51,0.6303690723380426
_天青色等烟宇_,陕西,吹花作泪痕，千载难相忘，寸寸相思，随风入梦，由国风少年刘宇演绎的单曲《千年泪》正式上线，经典旋律描摹曲折爱恋，动人声线道尽刻骨情思。@刘宇Yu_,0,2025-11-23 14:25:33,0.9999982993321616
拾光里的流年,浙江,第一次认识你的时候还是国风美少年，如今你真的成了国风美少年，还记得当初你的稚嫩模样，如今已经是舞台上闪闪发光的大明星了，时光荏苒，你早已退去了青涩的脸庞，愿你不忘初心越来越好T^T,0,2025-11-23 14:11:42,0.9977722428554278
见雨Yu_,福建,宝宝,0,2025-11-23 14:03:02,0.7429378531073445
光隙7,湖南,完蛋了，看了跳的舞后沦陷了！[心动],0,2025-11-23 14:01:41,0.9271729072619767
啧秋歪阿,湖南,来啦来啦,0,2025-11-23 13:52:22,0.5262327818078083
不要熬夜夜Yu_,上海,好喜欢好喜欢好喜欢好喜欢好喜欢好喜欢好喜欢好喜欢好喜欢,0,2025-11-23 13:47:07,0.9999910266637994
清羽2110,湖南,你在黄昏寄一场梦给我，满载相思的欢喜和宇宙的星辰，刘宇@刘宇Yu_,0,2025-11-23 13:46:42,0.9959039722141506
清羽2110,湖南,刘宇！,0,2025-11-23 13:46:14,0.7562778549099097
小窟可可爱爱,四川,好听,0,2025-11-23 13:44:24,0.33333333333333337
香草草莓奶昔冰,广东,风拂寰宇寻思念，相思一泪梦难见，由国风少年刘宇演绎的单曲《千年泪》正式上线，音传心跳刻肺腑，入骨相思时光知。@刘宇Yu_,0,2025-11-23 13:39:47,0.9999984952030301
香草草莓奶昔冰,广东,好听,0,2025-11-23 13:39:26,0.33333333333333337
云村村民166868509503167,湖南,好奇怪，心动值呢,0,2025-11-23 13:36:54,0.41750731563212695
云村村民166868509503167,湖南,还有星河可以寄望，还有宇宙浪漫不止。刘宇@刘宇yu_,0,2025-11-23 13:36:20,0.9984476430738831
云村村民166868509503167,湖南,啊啊啊啊，超级超级好听,0,2025-11-23 13:35:56,0.6576699505398489
云村村民166868509503167,湖南,听的心痛,0,2025-11-23 13:33:36,0.9025410430707085
一盒雨滴YU,浙江,宝宝的千年泪好好听啊,0,2025-11-23 13:32:30,0.8367718115472689
少女眼泪亦钻,河北,喝水，,0,2025-11-23 13:31:27,0.22417061239571323
刘宇5201314,湖南,啊啊啊啊，刘宇多唱,0,2025-11-23 13:28:14,0.9923117839737448
云村村民166868509503167,湖南,🔁听,0,2025-11-23 13:23:48,0.5644472467922722
小雨滴的鲨鲨Yu_,广东,风拂寰宇寻思念，相思一泪梦难见，由国风少年刘宇演绎的单曲《千年泪》正式上线，音传心跳刻肺腑，入骨相思时光知。@刘宇Yu_,0,2025-11-23 13:20:51,0.9999984952030301
仙度瑞拉kiss,浙江,[蓝心][蓝心][蓝心],0,2025-11-23 13:18:02,0.39649036561138595
首席漂亮宇,广东,好听好听,0,2025-11-23 13:15:11,0.1837233963534416
琉璃月181013,浙江,好听好听,0,2025-11-23 13:10:10,0.1837233963534416
琉璃月181013,浙江,好听,0,2025-11-23 13:09:50,0.33333333333333337
嫣宇yu_,湖北,刘宇…,0,2025-11-23 13:08:54,0.7096780746629674
兔子乖乖824,四川,🔹刘宇🔹业内认证的新生代国风第一人💙内娱艺人首创国风盛典IP【风华】💙不忘初心赓续中华文脉💙多次合作主流官方媒体💙多地文旅宣传推广者💙致力于探索文化与流行的发展💙演唱会多舞种大秀《夜》展现国风和现代交融之美💙少年于华流泽世中披荆斩浪，向全世界展露锋芒✨,0,2025-11-23 13:07:55,0.9999999999891134
烨1984,上海,听哭了，感情好细腻,0,2025-11-23 13:03:26,0.9878752569327833
一宜倚奕,浙江,唱功越来越厉害了！[哭哭]把跨越千年的眷恋与遗憾唱得破碎又动人，一开口就拉满宿命感啊！,0,2025-11-23 13:01:47,0.9999791255524799
甜蜜蜜的小饼干狐狐,北京,好喜欢,0,2025-11-23 13:01:46,0.7997299135570182
leon0087,北京,好听好听,0,2025-11-23 13:01:28,0.1837233963534416
宇丫_yu,重庆,天有多高,0,2025-11-23 12:56:37,0.5165262221652216
云村村民166868509503167,湖南,好好好听,0,2025-11-23 12:55:22,0.3721635873013126
_江停的停_,浙江,喜欢,0,2025-11-23 12:54:19,0.6994590939824207
云村村民166868509503167,湖南,好听,0,2025-11-23 12:54:05,0.33333333333333337
