用户名,用户城市,评论内容,点赞数,评论时间,情感得分
炸开的灰栗子,四川,一个是狂暴龙战士，一个是烤布蕾芝士,26,2025-11-15 01:15:58,0.8771243051970037
卡布叻-楚鑫-爱潮tEam的CurleyG,安徽,就这么说吧，要多好听有多好听！,24,2025-11-15 08:30:48,0.11487138325634716
kituaa,广东,“外表虽畸形， 可好歹有一颗真心， 他们看我用显微镜， 冷漠地热情， 拿一条命换多少金。”,1,2025-11-22 18:44:13,0.9985117670828222
yaichy,陕西,我不行了，笑死我了,1,2025-11-22 17:22:54,0.23566247703134047
SWENGZ12,贵州,像人象人伪人唱得太好了，质量不是一般的,1,2025-11-22 15:22:05,0.8754603567776191
大雨落山川像心跳声c929,辽宁,周深老师真的太会唱了,1,2025-11-22 14:47:38,0.9877227476738344
卡布深冞,四川,加油加油,1,2025-11-22 13:01:28,0.9878422480679183
HeartofRebel,江苏,考试顺利！,1,2025-11-22 12:39:18,0.960190539561034
可悠ABBY,浙江,好好听！！,0,2025-11-22 20:55:16,0.2554331763770178
胖神乐,广东,这歌就很周深，太爽了。两首都很喜欢,0,2025-11-22 20:20:02,0.9474231379901125
在米缸里养鲨鱼,湖北,谢谢老师,0,2025-11-22 18:41:03,0.9061950409384193
在米缸里养鲨鱼,湖北,三克油,0,2025-11-22 18:40:56,0.4406415033244223
在米缸里养鲨鱼,湖北,谢谢,0,2025-11-22 18:40:48,0.5965665236051504
青铜_WU,福建,神罚,0,2025-11-22 18:30:56,0.5
白大饼,广东,节目组放出音源就不能删掉尖叫声吗？真讽刺,0,2025-11-22 17:46:11,0.15845689349949987
929永不落幕的星辰,,听多少遍都还想听！！！,0,2025-11-22 15:59:11,0.6311879605679641
黧雾岛,福建,质量太高了😭真的好好听,0,2025-11-22 14:05:43,0.4444911468851862
说歌的小孩,广东,好好听,0,2025-11-22 12:29:50,0.46175896454978704
小小白君bird,广东,愿周深永远被真心与爱包围❤️,0,2025-11-22 12:05:34,0.989076383367272
毛豆叻-M,上海,艺术品。细品越品越有[很棒],0,2025-11-22 11:54:10,0.9901220007236695
乐旎啊,广东,周深太牛了👍🏻,0,2025-11-22 11:43:20,0.6484842090775969
乐旎啊,广东,好有戏剧张力！！！好👍🏻,0,2025-11-22 11:43:01,0.9647571334580232
Mi_如锦,浙江,周深还感情不足？你感情足？,0,2025-11-22 11:19:46,0.9891541144298971
百凌star,福建,好的好的，就是平时喜欢说编曲这么说啦（谢谢老师指出！！！,0,2025-11-22 10:54:39,0.9125130463877873
南山叹,河南,张驰的版本像是一种大妖化人，被全世界背叛，然后泣血椎心最后在本可以摧毁世界的结局里选择了自我毁灭。 周深的版本像是一个高高在上的神，前面的所有镜头里人们都以为他慈悲为怀，最后他把邪神的身份摆在牌桌上，轻蔑一笑。,0,2025-11-22 10:34:27,0.9999998733484028
北宫长风,广东,张弛的也不差，各有各的特色,0,2025-11-22 09:51:39,0.20870181107995156
北宫长风,广东,灭绝一切高音,0,2025-11-22 09:51:07,0.6364406791591176
