用户名,用户城市,评论内容,点赞数,评论时间,情感得分
各自远样,河南,我要趁思念打乱我的空想 停止想象 你的模样 不知所想 我撑的理想 等欲望填满就潦草收场 我回想痛苦的我疯狂生长 一如既往 还落落大方 我明白我始终 不明朗 可我要给你的 全部想象 浪费你一场,5,2025-11-17 13:53:06,0.9999999059599858
思念化无情,河南,我不白听，我给你摇人，我们的心愿是：！！！！,5,2025-11-16 16:24:19,0.2604539254317775
早早要早点睡觉,河南,文字有时候太贫瘠 有些感情太重太浓 像一团棉花堵在胸口 你问我想说什么 我也不知道 于是我看着你 我想还是算了吧。,5,2025-11-16 14:30:53,0.019569684561167366
目光无人,安徽,你总说我不信任你 如果你没有在我最信任你的时候骗我 我也不会对你这样百般猜忌,4,2025-11-18 23:04:23,0.0027975390024050917
夕雨七,湖北,给我点赞可以吗？我想弄那个百赞徽章[爱心] 放只小猫在这里给你们摸！ 　　　　　／＞　　フ 　　　　　|  　_　 _ l 　 　　　／` ミ＿꒳ノ 　　 　 /　　　 　 | 　　　 /　 ヽ　　 ﾉ 　 　 │　　|　|　| 　／￣|　　 |　|　| 　| (￣ヽ＿_ヽ_)__) 　＼二つ,3,2025-11-22 13:17:44,0.9999999878122153
忐忑唱万圣节_o,吉林,我想要徽章 看见的宝宝们能随手点一个吗,3,2025-11-20 18:48:56,0.7652479564476793
ID太阳_,贵州,我提醒过你太多次了不要这样对我，可你转头就忘了，后来的我心如明镜，我也懒得拆穿你，因为没意思不真诚，其实你应该找一个跟你一样不真诚的人，而不是欺负我这种一边流着眼泪一边跟你讲道理的人，你说你爱我可我在你的表现里看不出一点爱，你从来没把我说的话放在心上，你看不出我的小脾气，你也不懂,3,2025-11-20 18:31:25,0.0013690541077500118
怎如他,河南,薛之谦四巡要杀疯了,3,2025-11-20 02:43:56,0.7443495488993234
A-达叔,山东,我们都在烟火里认了平庸，却在深夜翻涌着未凉的倔强——《平庸》是藏在平凡日子里，不肯熄灭的微光。,3,2025-11-19 23:32:40,0.997380136135641
谦谦的鼻嘎,河北,你的出现就是证明原来世界上真的有那么一个人，犹如星辰般干净，很多美好的词在你身上有答案，原来清风齐月，温暖美好，也大抵不过如此。,3,2025-11-19 16:57:29,0.9999996548001563
谦谦的鼻嘎,河北,你是我明目张胆的偏袒，是我众所周知的私心,2,2025-11-20 12:46:38,0.9358751176067858
谁又知道WSSG,四川,希望这首歌不要VIP,2,2025-11-19 22:14:42,0.5940935963699427
南桃_Y,河南,不主动就没有以后了,2,2025-11-19 20:42:43,0.48325714329909164
乐子人_花火,江苏,“任秋叶卷起，话就落地”,2,2025-11-18 22:45:24,0.9891608944101425
愿化成传说守护你,广西,“任秋叶卷起 话就落地 适配这可惜” “任空手攥起 碎步搂你 当最后别离” 最喜欢这两句，依旧出自老薛的手笔,2,2025-11-18 12:45:54,0.9999946224573041
不如随黄昏而去,福建,布洛芬来了都得吃布洛芬[笑了],2,2025-11-17 23:00:21,0.29230706392971717
我me1111,河南,说最颠的话，唱最伤感的歌，唱遍人情百态，痛彻心扉，这也是这么多人喜欢你的原因吧,2,2025-11-17 17:25:22,0.9999999258107763
G_iyU4e,贵州,"余华老师说:“人和人交往还是少说话，克制表达欲，平静温和就行，不自卑也别炫耀。别为了获得共鸣，讲起过往没完没了。无意间表现的品质，被对方发现才更招人喜欢，胜过千言万语。仔细想想，你哪次滔滔不绝后，带来的不是悔恨。""",2,2025-11-17 16:24:42,0.9889241397915745
绯樱沐雪,上海,原谅我空耳听成了 落下一个不乘的愿望[抱抱你][抱抱你][抱抱你],2,2025-11-16 21:31:44,0.8716054634667744
妙可lando,上海,好像 等我回家,2,2025-11-16 18:43:09,0.6777000051287542
坠落_TuNi,贵州,请大家多多支持这个薛之谦好嘛[爆笑][爆笑][爆笑][爆笑],2,2025-11-16 17:07:39,0.9999994446675669
Peeyam,江苏,有木有可能是谦友,1,2025-11-23 09:34:29,0.9596532497030212
7-ui芮芮,浙江,我要空留白提醒我在遗忘.,1,2025-11-23 07:39:46,0.8891986624906242
oi琪琪控,广东,今天先大方 明天再流浪,1,2025-11-23 02:26:52,0.9913635942341781
VIEW-5,河北,[流泪],1,2025-11-23 00:06:04,0.8
一张旧机票,贵州,我要空留白提醒我在遗忘,1,2025-11-22 23:52:39,0.8891986624906242
ID天真让我受尽委屈,江苏,我还是那样幼稚 会偷偷看你账号,1,2025-11-22 20:28:40,0.9582724205762074
-__Zane__-,浙江,好听,1,2025-11-22 20:22:06,0.33333333333333337
柒月拾柒__,天津,薛友是啥…,1,2025-11-22 15:05:42,0.4406415033244223
嗯嗯嗯-Joker,江苏,豪听,1,2025-11-22 13:37:40,0.7403307551743995
嗯嗯嗯-Joker,江苏,今天先大方，明天再流浪,1,2025-11-22 13:34:49,0.9913635942341781
嗯嗯嗯-Joker,江苏,穿西装遮平庸模样,1,2025-11-22 13:34:24,0.4824183114227627
嗯嗯嗯-Joker,江苏,我要攒热情送你，光荣离场,1,2025-11-22 13:33:58,0.8314567358036763
星星7310,上海,p p p p p p p p p,1,2025-11-22 07:44:45,0.301488340956675
伦敦雾雪悬停我长睫,河北,我的死讯能不能平息这一切,1,2025-11-21 22:30:22,0.5875211305051246
谦谦的鼻嘎,河北,你是不是很会弹吉他，不然怎么会撩动我的心弦,1,2025-11-21 21:07:14,0.8272446121801281
嘟噜芝,江苏,我要攒热情送你光荣离场[哭哭],1,2025-11-21 20:09:34,0.9580165022230178
蜜丝-Fox,天津,好喜欢这个歌词😭,1,2025-11-21 18:19:01,0.9577289436259343
知渊-Y,贵州,这个冬天好冷 还有机会穿你的外套吗,1,2025-11-21 17:07:22,0.6342771514424422
晴竹Rainx,河北,可以随手赞一下吗,1,2025-11-21 17:05:30,0.8867001201407871
美少女裙,广东,四巡我要听到这首！！！,1,2025-11-21 15:53:45,0.37977876933884525
布丁丁_eQQc,江苏,情歌统治区,1,2025-11-21 13:50:14,0.4737672181921908
Yoke-Memorial,上海,确实好听我只能说[心动]纯路人,1,2025-11-21 13:29:17,0.39871204157266593
海洋冰魄,上海,你一按暂停，还在唱，你不觉得很诡异吗？,1,2025-11-21 13:26:02,0.9771501956400086
其实很念妳,河北,这个赞好高级，居然是小蛋糕耶🤪🤪,1,2025-11-21 09:40:43,0.7944577327750549
来自未来的范靳,福建,秋招，我12岁的时候从来没想过21岁自己会这样卑微的乞讨一个机会。积攒了20多年的骄傲在短短三个月全部消耗殆尽。我在外人眼里，永远都是平庸的印象。,1,2025-11-21 01:41:46,0.9093561138504961
鸳鸯池边,福建,小时候常听家里人说把我当成希望 一定要读好大学 找好工作 赚大钱出人头地 从我读书开始各种补课修习班不断 最忙的时候一周只有半天时间是自己的 我如他们所愿 到初二那年之前都一直很优秀 我也一直以为可以好下去但是因为一次月考失利大发雷霆 后来我生病了 拖着病体只能休学 被她们送进特殊学校,1,2025-11-21 00:53:23,0.9999805888396153
L-怪咖m,广东,我不看月亮 也不说想你 薛之谦：最浪漫是要你别来无恙 再为你逃亡.,1,2025-11-20 22:52:42,0.9999164525018863
戏子也是西子,江西,平庸这歌听过薛之谦老师演唱后 就觉得其他都没他唱的得劲,1,2025-11-20 21:50:45,0.9997533772681021
暧唉爱_,天津,我想你了薛之谦,1,2025-11-20 21:18:11,0.9965556386012171
永远都是我的错是吗,福建,街我替你站了我想你了,1,2025-11-20 19:40:08,0.7199907491769489
-唯执意,河北,我拿什么挽留你 拿我那不起眼的眼泪吗,1,2025-11-20 18:00:04,0.8802236272652006
WUGANJUE,广东,喜欢一个人10年终于慢慢释怀了,1,2025-11-20 16:04:15,0.9651753582122167
X丨X丨,广东,祝大家四巡都能抢到票,1,2025-11-20 13:22:29,0.9549420458372543
谦谦的鼻嘎,河北,你的眼睛真好看，里面有日月，冬夏，晴雨，山川，花草，鸟兽,1,2025-11-20 12:46:23,0.9966576183447734
要努力的99,内蒙古,破碎感这块，不得不说真是那个。,1,2025-11-20 10:55:19,0.8857246785879165
请话写在诗尾,湖南,说不出的话 眼泪替我写了,1,2025-11-20 02:45:10,0.6506202947457457
AlbatrossYi,四川,人生就如舞台，谁光荣登台又离场，都是枉然，尽情遮掩自己的平庸,1,2025-11-19 22:29:05,0.9925267547033975
思莹婷,广西,回忆就像毒药 慢慢渗入我的七窍.,1,2025-11-19 21:17:30,0.9954737701590168
恨妳-cwq,湖南,你步步绝杀 却问我眼里为何有泪花.,1,2025-11-19 20:04:04,0.935429383604449
是你来迟了_,辽宁,我要用暗淡盖你璀璨的伤,1,2025-11-19 18:54:48,0.46130227192258
习惯了思念_,新疆,有时候觉得爱一个人的感觉就像是在赌。你押上你的时间你的精力你的一整颗心想要他回头看你一眼，再一眼。你押得越来越多，越来越舍不得收手。有的人赢得衣钵满盆，有的人输得分文不剩。别说你不求回报。上了赌桌的人，没有一个想空着口袋走,1,2025-11-19 17:45:02,0.9211699991559892
谦谦的鼻嘎,河北,？你打游戏走位肯定很好吧，不然你怎么轻易就走进我的心里了,1,2025-11-19 16:57:50,0.8418061187197665
谦谦的鼻嘎,河北,我有一个最大的缺点就是缺点你,1,2025-11-19 16:57:37,0.5677927090341129
谦谦的鼻嘎,河北,这是天鹅 这是企鹅 你是我的宝贝儿,1,2025-11-19 16:56:18,0.9737463633502295
kosvvi,福建,你那边冷不冷,1,2025-11-19 14:28:43,0.0979614749045793
QS秋殇,河南,能在这里找对象吗,1,2025-11-19 11:13:12,0.673241513831491
Planet_K-,湖南,爽死了,1,2025-11-19 09:09:25,0.7239223393126892
云与雾与她,浙江,欧若琪你能看见吗 任空手攥起 碎步搂你 当最后别离 想你了原谅我的乱想,1,2025-11-19 01:14:39,0.92253059458021
这个世界请对我好一点,江西,许愿四巡我能抢到票！！,1,2025-11-19 00:55:11,0.8603135114009134
zao_makabaka,河南,这个赞好高级 居然是小蛋糕耶,1,2025-11-18 23:14:36,0.8110788676022425
害羞一1,江苏,你特别感动别人嫌平庸,1,2025-11-18 23:01:32,0.7927809669059033
谦谦结_彻鱼推,河北,薛今年真的让我们谦友好爽😋,1,2025-11-18 22:58:45,0.9996213738932478
呆呆困ya,浙江,如果你的一个很喜欢很喜欢的人还有2个月就要离开这座城市了，以后都不会再来了，你们以后注定很少见面甚至这辈子都不会再见，那在接下来的2个月你是会疏远他，克制自己不要爱上他，还是更加倍的爱他[哭哭],1,2025-11-18 22:11:32,0.9877657987049435
椿靖辞,安徽,时间是一双眼睛 见喜 见忧 见离别.,1,2025-11-18 19:51:21,0.7089141415004115
江山偏冷人性偏惡,广东,来自10年老粉的脚印👣👣,1,2025-11-18 19:03:52,0.6179302920972858
一直下着小雨-,河南,两只手指向中间划有惊喜 一→         ←一,1,2025-11-18 18:49:17,0.6320122585833057
愿化成传说守护你,广西,一开口就掉入你的漩涡里,1,2025-11-18 12:42:04,0.18650343932854518
Memor嚜璃,北京,苦，太苦了,1,2025-11-18 12:25:23,0.49375411042752404
Memor嚜璃,北京,谁懂他每次“文”和这次“纹”的发音，每次都惊艳我，虽然他一直说“文化”（牙齿轻咬下嘴唇那个发音）,1,2025-11-18 12:24:41,0.9936702339099208
-Nefas,黑龙江,点击有特效哦我是Jerry！,1,2025-11-18 12:03:50,0.44767845850986676
Nao-RosyLeo,海南,你不主动，我也识趣，最后不就只能这样,1,2025-11-18 11:29:52,0.17369404249444753
lucidum211,四川,宝贝，在这一场爱后遇见更好的自己！,1,2025-11-18 09:47:05,0.9930952153276505
哆啦A梦cao,江西,“人们永远无法预知片刻的价值，直到这个片刻变成回忆”。,1,2025-11-18 07:40:10,0.7923098879895186
一束荣光,广东,别回应 让烟慢慢讲,1,2025-11-18 01:03:38,0.951443488047225
wsqy1810,广东,薛之谦好会唱,1,2025-11-18 00:46:45,0.9996604418956061
我爱你一直到数学满分,河南,要幸福！乐观呀！ 开开心心的宝贝[吐舌]☺️❤️,1,2025-11-17 23:38:14,0.999381171907709
LuffySun阿华,江苏,这曲，诠释了“成熟”[多多大哭],1,2025-11-17 23:25:11,0.9902077251442347
记得放烟花,江苏,被人plus,1,2025-11-17 22:53:21,0.5702515177797052
氵工-716,上海,张力太强了,1,2025-11-17 21:35:33,0.5339811590717535
氵工-716,上海,浑身都痛,1,2025-11-17 21:33:24,0.23291325647554373
疯兔鑫,内蒙古,这个怎么和等你回家差不多[笑了],1,2025-11-17 19:11:50,0.8557307461733694
MOMOTA希忘,四川,平庸的我租购了房 患上顽疾 掉进了湖泊,1,2025-11-17 17:54:45,0.0271313636808711
永远是深夜多好呐,浙江,太痛了,1,2025-11-17 16:38:36,0.5351662120420734
我本來該一生無愛,浙江,今天先大方 明天再流浪。,1,2025-11-17 16:26:26,0.9913635942341781
谦谦的鼻嘎,河北,我还是很喜欢你，家书万金小楷软笔，相思怎医，无奈一人低泣。,1,2025-11-17 13:17:33,0.9931020476486325
-秋刀鱼89,湖北,我好像已经接受自己的无趣了 开始懒得说出自己的想法 也懒得去反驳别人的偏见 因为不想和周围人发生矛盾 所以就变得什么都不想说了,1,2025-11-17 12:39:31,0.5383405323361367
拉小塔塔,山东,第一句话好像 没那么简单,1,2025-11-17 10:44:00,0.3614990178655755
我不知道叫什么名字就是我的名字,浙江,今天先大方 明天再流浪,1,2025-11-17 09:54:19,0.9913635942341781
不予yaaa,广东,副歌一起，曾经的画面唰一下全出来了[流泪]孤独的、未知的、无助的、无措的一下就回想起来，但又不得不站起来去面对去接受去自我抚平。 我理解的好歌手不是技巧有多好，多能唱，而是让听众可以有一个慰藉,1,2025-11-17 01:07:14,0.9999992294983459
wsqy1810,广东,薛之谦好会唱,1,2025-11-17 00:25:29,0.9996604418956061
小沄a,广东,一起加油！！！,1,2025-11-17 00:16:55,0.6898402196242971
歖禧嗎,内蒙古,《平庸》不平庸,1,2025-11-16 22:58:27,0.08021121078825022
T宛苒,广西,在我无助的时候我看清了很多人  我还是会偷偷去看你不属于我的你  人总是要学会和不属于自己的东西告别  拧巴的人真的需要一个耐心的恋人  问我最擅长什么我最擅长说没事  成长是一个孤立无援的过程  我不明白人为什么变这么快,1,2025-11-16 21:02:30,0.9999959070983035
如何书写你的名字,天津,第520个[亲吻],1,2025-11-16 20:48:51,0.4737672181921908
lsj416,河北,可以听一下我的新歌吗？如果明年火了，在座的各位都有内场票[哭哭],1,2025-11-16 19:30:22,0.9621833702405009
晚风掠过海平面,河北,这首歌每收到一次通知我就回来听一次,1,2025-11-16 18:14:48,0.3392956308366327
坠落_TuNi,贵州,祝你登顶热推第一☝️☝️,1,2025-11-16 17:10:31,0.797181706456588
氧吧欣赏家,福建,头像和我微信一样诶,1,2025-11-16 14:58:45,0.2413962201415526
我们互相拯救717,河北,好听老薛！,1,2025-11-16 14:19:11,0.8636560110043658
FallinPolaris,上海,有点爽,0,2025-11-23 11:39:15,0.8636363636363636
ID岭南,广东,我始终猜不透你 也许你从未在意过我.,0,2025-11-23 11:07:15,0.4462923081197445
ID岭南,广东,人总是用一瞬间的美好 来原谅许多悲痛.,0,2025-11-23 11:07:03,0.9743690146399171
ID岭南,广东,爱的最高境界是心疼 可你始终不懂.,0,2025-11-23 11:06:51,0.7957187321710989
ID岭南,广东,如果注定要分别 那相遇的意义是什么.,0,2025-11-23 11:06:36,0.9856849037698582
ID岭南,广东,我死死握住这一页 觉得我们还有可能.,0,2025-11-23 11:06:25,0.2485537739700978
ID岭南,广东,如果世界少一点谎言.,0,2025-11-23 11:06:09,0.9655346293044225
你像太阳照耀着,山东,我有吗,0,2025-11-23 10:44:18,0.5262327818078083
小兮几o,北京,豪庭[爱心][爱心][爱心],0,2025-11-23 10:34:22,0.9911851341622918
张张专属,北京,最爱,0,2025-11-23 10:24:15,0.7790473730968941
瘟暖_,江西,☺️,0,2025-11-23 09:28:13,0.5
Birdy_No1,云南,哈喽,0,2025-11-23 09:08:09,0.5384615384615385
没有影子了,广西,编曲够顶，词稍显“平庸”[手动狗头],0,2025-11-23 08:48:34,0.8521456990530777
Wzxxxcky,四川,哇,0,2025-11-23 08:36:42,0.5262327818078083
huai情緒-,山东,任秋叶卷起 话就落地.,0,2025-11-23 04:37:21,0.9891608944101425
over-赴,广西,[笑了],0,2025-11-23 03:45:52,0.6999999999999997
一昂杨__-,天津,想看万兽之王[爆笑],0,2025-11-23 02:59:41,0.960557372289209
bb7y,广东,世界和平,0,2025-11-23 02:37:59,0.9750639927823019
bb7y,广东,接,0,2025-11-23 02:37:54,0.4194528875379938
去杀死那只知更鸟,江苏,我也有吗,0,2025-11-23 00:58:07,0.5262327818078083
季青玉,湖北,诶嘿,0,2025-11-23 00:54:32,0.33333333333333337
林初贰,江苏,别回应 让烟慢慢讲,0,2025-11-23 00:08:32,0.951443488047225
VIEW-5,河北,我永远永远永远不会原谅他，永远不会,0,2025-11-23 00:04:22,0.7683364474280268
二十十七,陕西,最近眼泪又不受控制了 好讨厌莫名的情绪 希望可以无需事事顺利 但总能克服一切,0,2025-11-22 23:51:57,0.9993455996344284
谦谦的鼻嘎,河北,回忆的缝隙都是尘埃，麻木的转载语言苍白，孤独的行走渴求被爱，在迷途中醒来。,0,2025-11-22 23:39:22,0.9999982196891659
谦谦的鼻嘎,河北,我们模仿慢半拍的芭比，我们移动慢半拍的身体，漫天纸醉金迷，这算不上滑稽，反正这世界早已那么差强人意。,0,2025-11-22 23:39:17,0.1471478742245197
谦谦的鼻嘎,河北,我们放任慢半拍的身体，谁靠近谁远离，谁看惯谁看腻，反正那人心早已那么表里不一。,0,2025-11-22 23:39:15,0.48333675044930924
谦谦的鼻嘎,河北,霓虹过后我自首，欢愉只剩皮肉，在海市蜃楼喋喋不休，自由 自由 我尽量献丑。,0,2025-11-22 23:39:13,0.9854993149566538
谦谦的鼻嘎,河北,摩天大楼太稀有，人人高贵富有，表情温柔怕献丑，没人吐出骨头，你们谁位居榜首。,0,2025-11-22 23:39:07,0.3948799810211392
谦谦的鼻嘎,河北,人世平庸 你是眸间温柔。,0,2025-11-22 23:39:05,0.8620205194146531
谦谦的鼻嘎,河北,回忆的缝隙都是尘埃，麻木的转载语言苍白，孤独的行走渴求被爱，在迷途中醒来。,0,2025-11-22 23:39:04,0.9999982196891659
谦谦的鼻嘎,河北,梦里有你，香甜无比；心里有你，充实无比；身边有你，幸福无比。,0,2025-11-22 23:39:01,0.9998849332236719
谦谦的鼻嘎,河北,角色精湛 主题略荒诞，理由太短 是让人不安，疑信参半 却无比期盼，你的惯犯 圆满，别让纠缠 显得 孤单。,0,2025-11-22 23:38:59,0.9997898455539055
谦谦的鼻嘎,河北,你知道为什么我老是感冒吗？因为我对你毫无抵抗力,0,2025-11-22 23:38:57,0.18679560325483524
谦谦的鼻嘎,河北,你的眼睛真美 为什么呢 因为你眼里有我,0,2025-11-22 23:38:51,0.9732542006560193
谦谦的鼻嘎,河北,这是钢琴 这是小提琴 你是我的爱情,0,2025-11-22 23:38:48,0.7192194062849208
谦谦的鼻嘎,河北,如果血型不是方型 为何可以长这么正,0,2025-11-22 23:38:46,0.9718157126842674
谦谦的鼻嘎,河北,你是不是故意的？不！ 我是你的,0,2025-11-22 23:38:44,0.07772708169235498
谦谦的鼻嘎,河北,你知道一加一等于一吗？你一人加我一人，会是一家人,0,2025-11-22 23:38:42,0.35267447634036
谦谦的鼻嘎,河北,你是不是很会弹吉他，不然怎么会撩动我的心弦,0,2025-11-22 23:38:40,0.8272446121801281
谦谦的鼻嘎,河北,The darkness is no darkness with thee.  有了你，黑暗不再是黑暗。,0,2025-11-22 23:38:38,0.8655551892216558
好一点点点点点点,福建,加油 一定会好起来的,0,2025-11-22 23:35:40,0.9479749393620029
小镇里的花_yu_uEnf,湖北,主页黑胶自取,0,2025-11-22 23:31:45,0.22273010126622672
0717xoxo,陕西,我有吗,0,2025-11-22 22:20:32,0.5262327818078083
你像太阳照耀着,山东,真的没关系的，大家都会爱错人，会莫名其妙掉眼泪，走在路上突然会奔溃，但不妨碍我们去看看晚霞吹吹风，都会过去的。,0,2025-11-22 22:18:00,0.6055117699084935
_zxyyyyyyyyy,河南,世界和平,0,2025-11-22 22:12:12,0.9750639927823019
一尘Lz,天津,我喜欢的女孩 她说她谈恋爱了 遇到了一个能察觉她情绪的人 不知真假 也无所谓真假 如果她开心的话 只希望她真的遇到了一个很好人吧 还有要多爱自己一点,0,2025-11-22 22:08:28,0.9998621308093152
恶人谋局,河南,谎话就是永远,0,2025-11-22 21:53:37,0.27610032376518157
WAQRL,重庆,[笑了],0,2025-11-22 21:23:52,0.6999999999999997
夕阳吐泡泡oo,山东,我不在乐团吗🥹,0,2025-11-22 20:55:06,0.32193684157878666
夕阳吐泡泡oo,山东,111,0,2025-11-22 20:54:46,0.2500000000000001
夕阳吐泡泡oo,山东,wok我不是吗,0,2025-11-22 20:54:25,0.34527875471283087
夕阳吐泡泡oo,山东,是乐团吧！  我看看我几级了,0,2025-11-22 20:54:13,0.4186856850106283
l情久,山东,不能直接看吗,0,2025-11-22 20:47:21,0.42895162086768057
l情久,山东,没有永远,0,2025-11-22 20:46:40,0.6870748299319726
今儿个开心呀,河北,[举手],0,2025-11-22 20:44:37,0.8
-要妳管,湖南,什么是永远,0,2025-11-22 20:40:56,0.6870748299319726
1想见薛之谦,陕西,宝贝,0,2025-11-22 20:27:30,0.804123711340206
小花小花flower,浙江,谦友集合,0,2025-11-22 20:20:13,0.5122783096101873
漫怠o,湖北,爱爱爱了[心动][心动][心动],0,2025-11-22 19:28:08,0.9945444411620541
kukukusharon,山东,老薛棒棒哒🎈,0,2025-11-22 18:13:25,0.9112574178599464
白日梦飞翔o_o,贵州,我也更喜欢顽疾,0,2025-11-22 18:03:43,0.7580436074197979
Shmily-0729,广东,嘿嘿,0,2025-11-22 17:58:51,0.6440677966101697
下次不要卖萌了,江西,我从不后悔对任何一个人好 哪怕是看错人 哪怕是被辜负 因为我对你好 不代表你多好 只是因为我很好,0,2025-11-22 17:48:15,0.9488412670153153
漠与沫,吉林,你能骗到傻子什么时候取决于傻子想让你骗到什么时候,0,2025-11-22 17:45:29,0.18431318123647644
-Yuily,广东,这世界上所有的歌薛之谦都应该去唱一遍！,0,2025-11-22 17:18:53,0.9999886939561026
April_佳,上海,这么多年 还是最喜欢你,0,2025-11-22 16:14:27,0.7517376662557167
_卧槽我锁丢了_,辽宁,这词太绝了，泛滥成灾的痛仿佛要溢出屏幕了。,0,2025-11-22 16:05:48,0.9900211831822875
朕是万人之上的皇帝,四川,我总是爱嘴硬 恰好你又读不懂我的隐喻,0,2025-11-22 15:23:23,0.9836840278532858
约塞米蒂国家公园精致游戏玩家,广东,好听很好听非常好听,0,2025-11-22 15:19:52,0.15822173915706594
-奈斯饱饱-,北京,接了！,0,2025-11-22 14:53:02,0.4194528875379938
YITENG0,广东,最浪漫是要你别来无恙 再为你逃亡,0,2025-11-22 14:43:35,0.8951969579819534
小涵無优,山东,宝宝请你 →     两  指  往  中  间  拉         ←,0,2025-11-22 13:58:52,0.33346330954364956
不要欺负小景,山西,方圆几里的调调[笑了],0,2025-11-22 13:53:38,0.4302695068118215
xxX7____,黑龙江,应该粉丝团级别,0,2025-11-22 13:52:29,0.638321242107599
嗯嗯嗯-Joker,江苏,豪听,0,2025-11-22 13:37:36,0.7403307551743995
嗯嗯嗯-Joker,江苏,豪听,0,2025-11-22 13:37:22,0.7403307551743995
嗯嗯嗯-Joker,江苏,豪听,0,2025-11-22 13:37:18,0.7403307551743995
嗯嗯嗯-Joker,江苏,豪听,0,2025-11-22 13:36:13,0.7403307551743995
嗯嗯嗯-Joker,江苏,我默许失真的我到处流放,0,2025-11-22 13:35:59,0.2552604365283193
嗯嗯嗯-Joker,江苏,豪听,0,2025-11-22 13:33:39,0.7403307551743995
魇瑶颖,海南,千人千面不必执着,0,2025-11-22 13:09:56,0.9431830202244889
BLBLya,浙江,我要空留白提醒我在遗忘,0,2025-11-22 13:00:15,0.8891986624906242
雪止浅,安徽,今天先大方 明天再流浪,0,2025-11-22 12:47:56,0.9913635942341781
小小小阿薛,山东,我要攒热情送你光荣离场,0,2025-11-22 12:27:35,0.8314567358036763
小小小阿薛,山东,我要攒热情送你光荣离场,0,2025-11-22 12:27:31,0.8314567358036763
小小小阿薛,山东,我要攒热情送你光荣离场,0,2025-11-22 12:27:27,0.8314567358036763
小小小阿薛,山东,我要攒热情送你光荣离场,0,2025-11-22 12:26:41,0.8314567358036763
小小小阿薛,山东,我要攒热情送你光荣离场,0,2025-11-22 12:26:37,0.8314567358036763
小小小阿薛,山东,任秋叶卷起，话就落地,0,2025-11-22 12:26:20,0.9891608944101425
小小小阿薛,山东,任秋叶卷起，话就落地,0,2025-11-22 12:26:15,0.9891608944101425
小小小阿薛,山东,好喜欢,0,2025-11-22 12:26:00,0.7997299135570182
小小小阿薛,山东,任秋叶卷起，话就落地,0,2025-11-22 12:25:49,0.9891608944101425
想娶一个贵州人,贵州,离开我之后你过的好不好  不好的话我们复合好不好,0,2025-11-22 12:12:16,0.18684013083889783
