用户名,用户城市,评论内容,点赞数,评论时间,情感得分
ci小驴女士-,四川,嘿嘿嘿 ……! 梦同游也好听 ![星星眼],106,2025-11-21 06:38:59,0.6461776364946552
满脑都是妮,山东,上一秒在抖音，下一秒直接闪现到网易云[狗],104,2025-11-06 20:53:34,0.49991868710505394
晞儿会找到自己,江西,我们曾在爱恨的拉扯里彼此纠缠，你亲手撕碎了我的完整，却让那些散落的碎片，拼凑出从未见过的自己。带着深嵌骨血的伤痕，我挣断你系在我身上的所有枷锁，终于得以顺着风自由生长。我望着你的眼睛说：“请忘了我吧。” 你却攥着我的衣角，声音轻颤：“别忘记我。”,80,2025-11-06 19:10:51,0.9999999859766602
赴旧忆,北京,您太棒啦(o^^o)万事如意,1,2025-11-23 13:34:26,0.8801397886700373
琳娜达芙妮,天津,想知道和义忍有啥关系啊。这句话也没有cp向吧,1,2025-11-23 13:32:53,0.3083308882365262
YUAN_源木,辽宁,我只会写词,1,2025-11-23 12:38:36,0.7118407670674916
雷鸣野生梦旅人,新疆,谢谢，祝你天天开心[亲亲],0,2025-11-23 13:41:00,0.980720901136669
赴旧忆,北京,谢谢您！万事如意,0,2025-11-23 13:34:08,0.5710537173325687
草莓大福和原味甜甜圈,上海,从小红书来的有谁[呲牙],0,2025-11-23 13:33:50,0.6419248638083908
雷鸣野生梦旅人,新疆,努力追上那个曾被赋予了众望的自己,0,2025-11-23 13:33:04,0.9656154343713494
苏iz,安徽,祝你天天开心哦,0,2025-11-23 13:32:33,0.9769808898849174
赴旧忆,北京,(o^^o),0,2025-11-23 13:31:06,0.5
星辰是晚夏的点缀,广东,哈哈除了愿都是古文还是古诗里的话啦,0,2025-11-23 13:30:05,0.7601361210010035
白骑上帝,新疆,嘿嘿，小窗,0,2025-11-23 13:22:18,0.4494867165842521
不知道起什么名字yduc,天津,好听。,0,2025-11-23 13:18:04,0.33333333333333337
赴旧忆,北京,老师您文笔真好,0,2025-11-23 13:08:35,0.9225641488537805
星辰是晚夏的点缀,广东,愿河清海晏，时和岁丰,0,2025-11-23 13:04:39,0.8864748581275848
潮汐不会忘记,江西,我的潮汐认得你，即使海从未见过你。,0,2025-11-23 12:57:08,0.7348759220322028
花怜忠实私生饭,江苏,把摄像头拆了[笑了],0,2025-11-23 12:39:35,0.8684481303413212
--我没有被讨厌-----,辽宁,别人误解了我一辈子，那又怎样？我还是我，不会变,0,2025-11-23 12:37:33,0.906666728425609
渴望的双,湖南,停停停宝子，我退游好久了，我好不容易把PV和剧情忘掉（语录是通过我的剪映版复制的）[哭哭][哭哭],0,2025-11-23 12:16:01,0.49627669495181403
James9010,天津,“我可是神明芙卡洛斯， 枫丹的无数双眼睛都在町着我看呢， 我要时刻表现出最优雅， 最高贵的仪态才行” “这五百年对于她来说， 是一场无比漫长， 无比抓独无比痛苦的， 歌剧啊”,0,2025-11-23 12:15:54,0.9999990860424282
James9010,天津,“就算有漫长的生命， 她精神上的强度， 也只是人类的水平而已， 这对她来说， 是何等痛苦的折磨”,0,2025-11-23 12:15:14,0.9940403756312068
James9010,天津,我可是神明芙宁娜， 一切都会好起来的， 直到谢幕之前， 你就好好地见证我吧， 从一开始就注定， 只有我自己来背负这份职责。,0,2025-11-23 12:14:51,0.9998411608324004
James9010,天津,“不管提瓦特的未来如何， 最终引导你的都只有命运， 你只要做你该做的事就好了” “你们听我说话啊 拜托了听我说， 我真的是神明”,0,2025-11-23 12:14:25,0.9994188155914712
James9010,天津,好像要和人倾诉， 哪怕一个人也好， 求求你一定要成功啊， 镜子里的我。,0,2025-11-23 12:13:24,0.9226832877923021
James9010,天津,没想到， 你会对我的事， 这么上心， 这是否意味着， 你仍然需要我的， 「力量」呢? 然而如今的我…， 或许无法给你， 足够的回报…， 你说看重的是我， 「本人」? 既然这样， 就让你我共同出演， 我们的未来吧。,0,2025-11-23 12:12:18,0.9999588302124618
渴望的双,湖南,“古龙之大权即将归于你手，你应该高兴才对啊。水龙，水龙，别哭了” “真是狡猾啊！”,0,2025-11-23 11:51:26,0.7104123132134189
