用户名,用户城市,评论内容,点赞数,评论时间,情感得分
自然卷SE7EN,广东,从炼狱爬回人间的过程，大概是个关于凤凰涅槃，浴火重生的故事。 2025-11-23,0,2025-11-23 03:18:13,0.056080466011216856
试图飞翔的披萨,江苏,1,0,2025-11-23 00:34:29,0.32689832689832665
岫白Qiuby,四川,福禄寿是DOUDOU前身,0,2025-11-22 22:39:54,0.6864403227850107
欧阳徵是好人,北京,我会变好的！一切顺利,0,2025-11-22 21:55:20,0.8858969718980919
泠沧涔,吉林,在每个破碎的时刻，你一定会拾起我 可是你离开以后，好不容易被你拼好的我，被他们摔的稀碎,0,2025-11-22 21:50:39,0.43084928080466955
翼i1,广东,事实上我现在还有幻想朋友,0,2025-11-22 21:24:38,0.9634086854497759
AAAAACindy,上海,支持,0,2025-11-22 21:10:17,0.626712328767123
梦wish_,陕西,爱你苗苗,0,2025-11-22 20:36:01,0.8892573647438486
桐山_Yui,重庆,职业和事业总是有区别的，若有朝一日回头看，问心无愧，热泪盈眶，那就算是在时代的洪流中对党和人民交出了一份合格的答卷。,0,2025-11-22 20:24:25,0.9998786686089484
墨白酒银,天津,我去！新歌吗？！,0,2025-11-22 19:51:33,0.5312559870632089
-月牙一半-,上海,真的听到雨声了 好像心在流泪,0,2025-11-22 18:52:57,0.9356864914903098
更惜春ovo,河北,希望你会记得我,0,2025-11-22 17:12:14,0.8254428983351254
