用户名,用户城市,评论内容,点赞数,评论时间,情感得分
Zenithot,浙江,其实我觉得这首歌特有味道,1,2025-11-22 17:59:35,0.8040635791667946
liiii0505,河北,难听的钥匙,0,2025-11-23 13:47:21,0.23082833962758653
_我是小萱,广东,到底在来什么。,0,2025-11-23 13:21:07,0.6248435298532042
Fel1n9,江苏,这啥意思啊，听完了,0,2025-11-23 12:45:49,0.7185952698426832
L-下周日,安徽,惠听,0,2025-11-23 12:37:30,0.8193565258623049
L-下周日,安徽,听多了已经顺耳了,0,2025-11-23 12:34:46,0.5644472467922722
Keeevergreen,上海,并非上升,0,2025-11-23 12:24:11,0.5657894736842105
茜茵_tDQe,广西,攻就攻击，怎么还上升到了法老？,0,2025-11-23 12:14:01,0.9079139430766228
寤茗,辽宁,白玫瑰可以是白玫瑰也可以是完事的纸[大哭]歌词真是既雅又俗，有里有表。我口味杂不追星不站队也不懂。但个人觉得悲伤给结账体面上台面，结账给悲伤加内涵（滑稽），配合挺好的。,0,2025-11-23 12:13:44,0.999982374094209
用户23716428,广东,谁懂揽佬一出的救赎感[拜],0,2025-11-23 12:12:01,0.970134190399222
慕承禾,广东,有揽佬纯享版吗,0,2025-11-23 11:16:27,0.6669452667300333
云村村民173795817919953,广东,没对比没伤害,0,2025-11-23 11:14:35,0.5367950289813723
云村村民173795817919953,广东,揽佬一出没招了,0,2025-11-23 11:14:08,0.05917672872492186
菠萝分子,福建,所以我把你就拉黑了[狗头],0,2025-11-23 10:58:34,0.3643160514909588
不理我的都是笨蛋,安徽,哈哈哈哈哈哈哈哈哈,0,2025-11-23 10:30:15,0.9957269865929866
世界终结不过失去你,河北,好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩 好好听☺️好难听😩,0,2025-11-23 10:16:57,0.583812621127998
LQSMX,河北,aompj11.}mnN'wwww2+MM9,0,2025-11-23 09:26:00,0.5
毛毛雨TnT,广东,十一月听《我跟悲伤结了账》的宝宝幸福一辈子好不好,0,2025-11-23 09:11:23,0.9979026275962699
长白逢故人长zql,四川,蹲 她,0,2025-11-23 09:05:58,0.6428571428571428
用户6296128580,广东,揽佬的声音太突兀，这首歌不需要他,0,2025-11-23 09:05:36,0.06472619398789092
Decemberxz08_,河北,第一次在被窝听歌听乐了，脑子自己CPU都转不过来哈哈哈,0,2025-11-23 04:10:32,0.8645575173230275
不要忘记洗碗_,广东,来财,0,2025-11-23 03:18:37,0.5000000000000004
用户96735294,广东,终于忘记前任了吧,0,2025-11-23 02:32:24,0.690625946709653
ORGENG,广东,不同观点就是收钱了？大可不必这样以己度人,0,2025-11-23 02:14:20,0.05670104004893872
LauNgailly,广东,我觉得太好听了！！！！！,0,2025-11-23 01:54:46,0.1277025810728719
LauNgailly,广东,我也觉得很特别 越听越好听,0,2025-11-23 01:53:30,0.6614328695999248
VaVa5566,广西,这就是雅俗共赏,0,2025-11-23 00:41:45,0.7499999999999999
VaVa5566,广西,好听呀,0,2025-11-23 00:41:27,0.33333333333333337
别来无恙时,上海,我懂了，你有你的节奏，希望你慢慢的找到真相,0,2025-11-23 00:09:03,0.9841290799990667
渋谷東京,辽宁,救命吧🆘揽佬你再这样我可说你了🥰,0,2025-11-22 23:56:08,0.5157088262971302
2300zzZ,山东,这封面。。,0,2025-11-22 23:08:15,0.6958055906355263
-_不理不理左卫门-_,上海,揽佬小朋友你别插嘴,0,2025-11-22 22:56:22,0.6968161059769754
萌猫欣语,湖南,笑死我行不行,0,2025-11-22 22:45:05,0.12187600608177307
派大迪zz,北京,听了n遍以后已经不觉得不好听了,0,2025-11-22 22:23:52,0.34959373229342305
苦瓜回甘记,广东,支持,0,2025-11-22 22:13:11,0.626712328767123
-Kushim-,云南,ᓚᘏᗢ,0,2025-11-22 22:12:59,0.5
legredin,北京,大展背脊,0,2025-11-22 21:29:02,0.5672565750178244
今不想做梦,山东,还以为耳机坏了,0,2025-11-22 21:27:08,0.20554732347969396
显病_,江西,笑死我了,0,2025-11-22 21:22:14,0.4913691286285672
怡可Yiko,河南,秒开仙人模式,0,2025-11-22 21:19:34,0.7459506613314622
小土鸭oc,广东,这首歌赶紧要会员 我受不了了,0,2025-11-22 21:10:33,0.15197296855544395
_hawthorn_,河北,多少钱一条,0,2025-11-22 21:03:52,0.3126173874329067
仍有榆树,江西,啊啊啊啊我受不了[害怕],0,2025-11-22 20:52:48,0.5218113351722424
仍有榆树,江西,咋突然就开始大鹏展翅了,0,2025-11-22 20:52:16,0.4737672181921908
用户1828590028,广东,越听越上头,0,2025-11-22 20:49:28,0.7766665088756781
cLoud2k_yu,福建,这么想不开吗。,0,2025-11-22 20:47:44,0.5
不想长大-7,山东,庞博文天天开心,0,2025-11-22 20:45:25,0.9822282263896092
玛丽莲梦蛋2007,福建,孟菲斯与抒情歌曲的碰撞[强][强][强],0,2025-11-22 20:39:36,0.973302923971053
秋天里的毛毛领,北京,这首确实一般 没必要硬吹,0,2025-11-22 20:26:14,0.15271845516836324
55大王耶,北京,蹲,0,2025-11-22 19:40:11,0.6428571428571428
弹簧君7894643883,山东,以后千万要多做这样的音乐,0,2025-11-22 19:36:29,0.33684500897316094
痛是场下不完的雨i,福建,幸福有21笔画可是你连一画都没给我,0,2025-11-22 19:23:37,0.655780575150282
痛是场下不完的雨i,福建,你的承诺就像蒲公英一样一吹就散,0,2025-11-22 19:23:32,0.07911955517429792
hushushy,英国,其实越听越好听,0,2025-11-22 19:23:15,0.43157259102736
读书学习实践从未止步,湖北,解决问题和买单。,0,2025-11-22 19:18:25,0.20896196405456757
Duvetyy,广西,笑死我了[笑哭了],0,2025-11-22 19:17:28,0.8135954851021812
DJ老天师,山西,好好的汤来了只苍蝇[笑哭了],0,2025-11-22 19:17:13,0.7131784373026508
Duvetyy,广西,你哭个屁,0,2025-11-22 19:17:01,0.3865820190675623
心如石磐,辽宁,揽佬像来捣乱的[大哭],0,2025-11-22 18:59:10,0.6645771739110145
伤鹿城,黑龙江,从收藏到移出歌单仅需一秒,0,2025-11-22 18:54:35,0.8021663382031106
土豆泥025,山东,跪求汤令山出纯享[许愿][愤怒],0,2025-11-22 18:50:11,0.9830745347498445
土豆泥025,山东,哈哈哈哈哈哈哈哈哈哈哈哈哈,0,2025-11-22 18:48:47,0.9992783121459906
我係鱼,河南,我觉得揽佬声音小一点或者再带点感情会使整首歌更好，听的情感上就不会让人感觉很冲突矛盾，反而揽佬的声音可以成为加分项,0,2025-11-22 18:42:42,0.9998357090119565
-cholom,山西,咋还有揽佬！,0,2025-11-22 18:31:37,0.5488180064031624
泪痕hhhh1,天津,确实 一直在叫啥,0,2025-11-22 18:28:35,0.6538461538461541
不爱_晚,山西,深情会要了我的命所以我选择薄情寡义.,0,2025-11-22 18:07:13,0.7710579095057534
白雪祝,山西,日推推出来了，笑的我不行了，服了，我要出号了,0,2025-11-22 18:06:22,0.027923398516172315
加纳914,广西,谁能送我体验黑胶[哭哭],0,2025-11-22 18:04:51,0.7299012144707225
她的情话太难懂,河南,蹲,0,2025-11-22 18:02:00,0.6428571428571428
六月的我_,安徽,你不能别出声么,0,2025-11-22 17:46:56,0.5
wxjr-112,浙江,男朋友想前女友了 出来陪他抽根烟,0,2025-11-22 17:24:01,0.5649007466822741
XY氺,湖南,笑死我了哈哈哈哈,0,2025-11-22 17:23:13,0.8516391179112175
深情小月_ioya,河南,再听一遍青花瓷 敬我们的初相识.,0,2025-11-22 17:16:18,0.9323662938657804
評频安安,新疆,哭屁✋🏻✋🏻✋🏻✋🏻✋🏻,0,2025-11-22 17:15:01,0.5754440691087841
評频安安,新疆,光汤姆整我呢。。。,0,2025-11-22 17:13:41,0.5213681523191374
内倪,北京,哈哈哈哈哈哈,0,2025-11-22 17:10:57,0.9751349273004098
阿疯mua,四川,为什么感觉开头一股牦牛味[问号][问号][问号][问号],0,2025-11-22 17:07:08,0.0006339883266418544
